"id","diocese_id","code","alias","name","type","responsible","description","email","phone","url","picture","tags","phone_original","phone_international","phone_national","community_type","common_name"
1139,834,"an/49/saint-francois-aux-portes-d-angers","109028","Saint François aux Portes d'Angers","Paroisse","Jean-Paul Gourdon","Secrétariat Paroissial :Ouvert : les mardis et vendredis de 9h à 12h, espace Saint François, place de l’église, Saint Sylvain Tél : 02 41 76 70 97


Permanence :Jeudi et samedi de 9h30 à 12h.place de l’église, Saint Sylvain Tél : 02 41 76 70 97

&nbsp;


","paroisse-saint-francois@wanadoo.fr","+33241767097","http://www.saintfrancoisauxportesdangers.org","http://lh3.ggpht.com/R4BkHtbQpsOJhZzqaYiFv8P6LC24OJVFF_AVWzNWxzGopP0h4PMArCV6gYR5hNg7REqhL5yYrgG1L2dE939x4EA",,"02 41 76 70 97","+33 2 41 76 70 97","02 41 76 70 97","PARISH",
1140,834,"an/49/saint-francois-d-assise-en-louet-aubance","109029","Saint François d'Assise en Louet Aubance","Paroisse",," ",,"+33241453280",,,,"02 41 45 32 80","+33 2 41 45 32 80","02 41 45 32 80","PARISH",
1141,834,"an/49/saint-gilles","109031","Saint Gilles","Paroisse",," ",,"+33241692034",,,,"02 41 69 20 34","+33 2 41 69 20 34","02 41 69 20 34","PARISH",
1142,834,"an/49/saint-jean-baptiste-en-loire-aubance","109033","Saint Jean Baptiste en Loire Aubance","Paroisse",," ",,"+33241919296","http://catholique-angers.cef.fr/spip.php?rubrique218",,,"02 41 91 92 96","+33 2 41 91 92 96","02 41 91 92 96","PARISH",
1143,834,"an/49/saint-jean-bosco-en-loire-et-louet","109034","Saint Jean Bosco en Loire et Louet","Paroisse","André Boudier","La paroisse Saint Jean Bosco en Loire et Louet se situe au sud d’Angers.
Elle regroupe les communes de Mûrs Erigné,  Les Ponts de Cé, St Jean de la Croix et Ste Gemmes sur Loire. (Le quartier de Sorges est relié à la paroisse St Pierre-St Maurice de Trélazé)",,"+33241448630","http://catholique-angers.cef.fr/Saint-Jean-Bosco-en-Loire-et-Louet","http://lh3.googleusercontent.com/iJ-YrMHkBrJR3HjYofPPZXwu0_iTSwnwXZS5rVZn2JSziHxnWE3VhvAtMPg-5GjkaOi-jfVuZqR8ADjt652x8e8",,"02 41 44 86 30","+33 2 41 44 86 30","02 41 44 86 30","PARISH",
1144,834,"an/49/saint-jean-saint-pierre-de-la-croix-blanche","109037","Saint Jean Saint Pierre de la Croix Blanche","Paroisse",," ",,"+33241439292",,,,"02 41 43 92 92","+33 2 41 43 92 92","02 41 43 92 92","PARISH",
1145,834,"an/49/saint-jean-de-loire-authion","109035","Saint Jean de Loire Authion","Paroisse",," ",,"+33241804771","http://catholique-angers.cef.fr/spip.php?rubrique148",,,"02 41 80 47 71","+33 2 41 80 47 71","02 41 80 47 71","PARISH",
1146,834,"an/49/saint-jean-du-bocage","109036","Saint Jean du Bocage","Paroisse",,"Maulévrier, Les Cerqueux, Toutlemonde, Yzernay ",,"+33241625959",,,,"02 41 62 59 59","+33 2 41 62 59 59","02 41 62 59 59","PARISH",
1147,834,"an/49/saint-joseph-angers","an/49/saint-joseph","Saint Joseph","Paroisse",," ","stjoseph49@modulonet.fr","+33241199570","http://catholique-angers.cef.fr/spip.php?rubrique174",,,"02 41 19 95 70 ","+33 2 41 19 95 70","02 41 19 95 70","PARISH",
1148,834,"an/49/saint-joseph-des-basses-vallees","109039","Saint Joseph des Basses Vallées","Paroisse","Denis Tosser, Curé"," ","saintjosephdesbassesvallees@gmail.com","+33241426258",,,,"02 41 42 62 58","+33 2 41 42 62 58","02 41 42 62 58","PARISH",
1149,834,"an/49/saint-joseph-en-mauges","an/saint-joseph-en-mauges","Saint Joseph-en-Mauges","Paroisse","Curé Guillaume Meunier"," ","paroisse.stjosephenmauges@gmail.com","+33241757062","http://www.everyoneweb.fr/wp/Presentation_tier/Index.aspx?WebID=SASTSD","http://lh6.ggpht.com/7IpWX3SuiRNw7NEIxdkdD7DvxMVCG54RGyvn8IHOa_ioEktfwisshE7v0dPEszABUW8z-hrBTYwpsPiApwRS6hQ4",,"02 41 75 70 62 ","+33 2 41 75 70 62","02 41 75 70 62","PARISH",
1150,834,"an/49/saint-lambert-et-saint-gilles-en-linieres","109041","Saint Lambert et Saint Gilles en Linières","Paroisse",," ","paroisse49070@club-internet.fr","+33241422727","http://catholique-angers.cef.fr/spip.php?rubrique164","http://lh3.googleusercontent.com/FgyzlrnisnpaNVdG09YcDatbVcx5evI-jnKw1myFHe9aeKHvcAzdj4XVCKykSFV0FbLbogEjhjZiWtS0p7FxUUQ",,"02 41 42 27 27","+33 2 41 42 27 27","02 41 42 27 27","PARISH",
1151,834,"an/49/saint-laud","109043","Saint Laud","Paroisse",," ","st-laud@orange.Fr","+33241876056","http://catholique-angers.cef.fr/spip.php?rubrique96",,,"02 41 87 60 56","+33 2 41 87 60 56","02 41 87 60 56","PARISH",
1152,834,"an/49/saint-lazare-saint-nicolas","109044","Saint Lazare Saint Nicolas","Paroisse","Père Jean-Paul Avrillon"," ","stlazarestnicolas@diocese49.org","+33241481529","http://catholique-angers.cef.fr/spip.php?rubrique165","http://lh3.googleusercontent.com/u2nclm8uodR01BEOAIJinaxMNBq2BPAWObdXNt7szYkFYbR8LwPRdwS5co2o-fxSxIrwx1333Vna83A54Yqx1Q",,"02 41 48 15 29","+33 2 41 48 15 29","02 41 48 15 29","PARISH",
1153,834,"an/49/saint-martin-des-champs","109048","Saint Martin des Champs","Paroisse",," ","paroisse.saint-martin-des-champs@wanadoo.fr","+33241669047","http://catholique-angers.cef.fr/spip.php?rubrique182",,,"02 41 66 90 47","+33 2 41 66 90 47","02 41 66 90 47","PARISH",
1154,834,"an/49/saint-martin-du-noyantais","109049","Saint Martin du Noyantais","Paroisse",," ",,"+33241895254","http://catholique-angers.cef.fr/spip.php?rubrique153",,,"02 41 89 52 54","+33 2 41 89 52 54","02 41 89 52 54","PARISH",
1155,834,"an/49/saint-martin-en-layon","109050","Saint Martin en Layon","Paroisse",," ",,"+33241594249","http://saintmartinenlayon.free.fr",,,"02 41 59 42 49","+33 2 41 59 42 49","02 41 59 42 49","PARISH",
1156,834,"an/saint-maur-en-loire-et-vallee","w9ywl6","Saint Maur en Loire et Vallée","Paroisse","Loïc BRUNEAU","La paroisse Saint Maur en Loire et Vallée comprend les communes de&nbsp;:Chemellier, Chênehutte-les-Tuffeaux, Coutures, Gennes, Grézillé, Louerre, Saint-Georges-des-Sept-Voies, Saint-Rémy-la-Varenne, Le Thoureil et Trêves-Cunault.","paroissestmaur@orange.fr","+33241518121","http://catholique-angers.cef.fr/Saint-Maur-en-Loire-et-Vallee","http://lh3.ggpht.com/smGM0P57F7U1TnZwa2u82SOkWz8a8b3T6peY7iJFjRAM6oUSZGZuxoYQKVsi4ETJX6ItgC8Sq5H0A810iT9nmPIJbMgU5x4kxbCGzCOaIQ",,"02 41 51 81 21","+33 2 41 51 81 21","02 41 51 81 21","PARISH",
1157,834,"an/49/saint-maurice-en-val-de-moine","109053","Saint Maurice en Val de Moine","Paroisse",," ",,"+33241646037","http://catholique-angers.cef.fr/spip.php?rubrique204",,,"02 41 64 60 37","+33 2 41 64 60 37","02 41 64 60 37","PARISH",
1158,834,"an/49/saint-maurille-en-evre-et-loire","109054","Saint Maurille en Evre et Loire","Paroisse",," ","st-maurille.paroisse@wanadoo.fr","+33241725015","http://catholique-angers.cef.fr/spip.php?rubrique101",,,"02 41 72 50 15","+33 2 41 72 50 15","02 41 72 50 15","PARISH",
1159,834,"an/49/saint-maurille-en-loire-layon","109055","Saint Maurille en Loire et Layon","Paroisse","Abbé Dany Cottineau"," ","stmaurilleenloireetlayon@diocese49.org","+33241780136",,,,"02 41 78 01 36","+33 2 41 78 01 36","02 41 78 01 36","PARISH",
1160,834,"an/49/saint-michel-des-prieures","109056","Saint Michel des Prieurés","Paroisse",,"La Séguinière, St-Christophe, St-Léger ","paroisse.saintmicheldesprieures@wanadoo.fr","+33241569022","http://choletcatho.net/saintmicheldesprieures.htm",,,"02 41 56 90 22","+33 2 41 56 90 22","02 41 56 90 22","PARISH",
1161,834,"an/49/saint-paul-en-baugeois","109059","Saint Paul en Baugeois","Paroisse",," ",,"+33241762058",,,,"02 41 76 20 58","+33 2 41 76 20 58","02 41 76 20 58","PARISH",
1162,834,"an/49/saint-pierre-notre-dame","109064","Saint Pierre Notre Dame","Paroisse",," ","paroissespndcholet@wanadoo.fr","+33241620880","http://www.choletcatho.net/Saint-Pierre-Notre-Dame",,,"02 41 62 08 80","+33 2 41 62 08 80","02 41 62 08 80","PARISH",
1163,834,"an/49/saint-pierre-en-vallee","109062","Saint Pierre en Vallée","Paroisse",," ","secretariat@saintpierreenvallee.fr","+33241803039","http://www.saintpierreenvallee.fr",,,"02 41 80 30 39","+33 2 41 80 30 39","02 41 80 30 39","PARISH",
1164,834,"an/49/saint-romain-les-trois-provinces","109069","Saint Romain les Trois Provinces","Paroisse",,"La Romagne, Le Longeron, Torfou ","saintromainparoisse@wanadoo.fr","+33241465427",,"http://lh3.googleusercontent.com/f3x5sYplwfikz-6f-KXQQLzP94hIDHsvAzArHuni5w2F_lN-CbP4Qa58Z9dVDTWOhZFnQAR2w6KZYC9ToOruHA",,"02 41 46 54 27","+33 2 41 46 54 27","02 41 46 54 27","PARISH",
1165,834,"an/49/saint-vincent-des-coteaux-de-saumur","109071","Saint Vincent des Coteaux de Saumur","Paroisse","Père Stéphane Poirier"," ","stvincentdescoteauxdesaumur@diocese49.org","+33241517134","http://catholique-angers.cef.fr/spip.php?rubrique189","http://lh3.googleusercontent.com/066I4CmR6xc0WgXamvbmkPgbJllWHcFIIttbJNOaUDB7084GXKEd4TVZoeFTmkxAerD2cQItXm624xO-aJdJwJg",,"02 41 51 71 34","+33 2 41 51 71 34","02 41 51 71 34","PARISH",
1166,834,"an/49/saint-vincent-en-aubance","109072","Saint Vincent en Aubance","Paroisse",," ",,"+33241912285",,,,"02 41 91 22 85","+33 2 41 91 22 85","02 41 91 22 85","PARISH",
1167,834,"an/saint-hilaire-en-vihiersois","6pd8ke","Saint-Hilaire-en-Vihiersois","Paroisse","Jean-Hugues SORET Curé"," ","saintjouin@orange.fr","+33241758090",,,,"02.41.75.80.90","+33 2 41 75 80 90","02 41 75 80 90","PARISH",
1168,834,"an/saint-jean-paul-ii","201tja","Saint-Jean-Paul-II","Paroisse"," Père Emmanuel Daublain, Curé De La Paroisse "," ","paroissestleostemad@free.fr",,,,,,,,"PARISH",
1169,834,"an/saint-jean-xxiii","70gt0h","Saint-Jean-XXIII","Paroisse",," ","saintjean23456@orange.fr","+33241423094","http://catholique-angers.cef.fr/Saint-Jean-XXIII",,,"02 41 42 30 94","+33 2 41 42 30 94","02 41 42 30 94","PARISH",
1170,834,"an/saint-lezin","k8ju08","Saint-Lézin","Paroisse",," ",,,,,,,,,"PARISH",
1171,834,"an/saint-martin-en-longuenee","hu4u2c","Saint-Martin-en-Longuenée","Paroisse","Doneau Bernard","La paroisse est composée de 14 relais.

 ","paroissesaintmartin230@orange.fr","+33241953102","http://catholique-angers.cef.fr/Saint-Martin-en-Longuenee",,,"Tél. : 02 41 95 31 02","+33 2 41 95 31 02","02 41 95 31 02","PARISH",
1172,834,"an/saint-pierre-en-layon-hyrome","adb91p","Saint-Pierre en Layon-Hyrôme","Paroisse","Henri De Kersabiec, Curé","PAROISSE SAINT PIERRE EN LAYON-HYRÔMEMaison paroissiale Saint Jean-Paul II2B RUE JACQUES DU BELLAYTHOUARCÉ49380 BELLEVIGNE-EN-LAYONOnze relais paroissiaux dans cinq communes :













BEAULIEU-SUR-LAYONBELLEVIGNE-EN-LAYON
 
 
  :CHAMP-SUR-LAYONFAVERAYE-MÂCHELLESFAYE D&#39;ANJOURABLAY-SUR-LAYONTHOUARCÉCHEMILLÉ-EN-ANJOU :CHANZEAUXVALANJOUTERRANJOU
 
 
  :CHAVAGNESNOTRE-DAME D&#39;ALLENÇONVAL-DU-LAYON :SAINT-LAMBERT-DU-LATTAYPermanences :

















THOUARCÉ, siège de la paroisseMaison paroissiale saint Jean-Paul II2B rue Jacques du Bellay02 41 54 14 49 (pendant les permanences)  :lundi au samedi 10 à 12 h.pendant les vacances scolaires, mardi, jeudi et samedi 10 à 12 h.VALANJOU, salle paroissialePlace Saint Pierre02 41 45 43 61 :jeudi 16 h. 30 à 17 h. 30 (sauf en juillet-août)samedi 10 à 12 h.","paroissesplh@orange.fr","+33241541449","http://catholique-angers.cef.fr/Saint-Pierre-en-Layon-Hyrome","http://lh3.googleusercontent.com/UrSNYuSGtqYwejjLkFw5pWp5ivJs0HjXi3Fne55UT7lVy5iVlAGJHlQolcC_NWTen05Qq2DzFy7wf9vRYoQhBpKk",,"02 41 54 14 49","+33 2 41 54 14 49","02 41 54 14 49","PARISH",
1173,834,"an/saint-pierre-en-val-de-loire","smxcjh","Saint-Pierre-en-Val-de-Loire","Paroisse",," ",,,,,,,,,"PARISH",
1174,834,"an/49/saint-rene-en-pays-segreen","109068","Saint-René-en-Pays-Segréen","Paroisse",," ","paroisse-st-rene@wanadoo.fr","+33241944116","http://paroissesaintreneenpayssegreen.fr","http://lh4.ggpht.com/50Ub7Gh6Xn1EgZo-oJpRImOcW0_zP_vBmS7FTYaK_dRGfcyucZAKiVesNYIaY5mnPShaUhsH2O2UbIuRlWh3aHcmYfGW7knGlevWYcmp",,"02 41 94 41 16","+33 2 41 94 41 16","02 41 94 41 16","PARISH",
1200,835,"ar/62/notre-dame-de-l-esperance-en-artois","110280","Notre Dame de l'Espérance en Artois","Paroisse","L'abbé Paul Agneray"," ","eapndesperance@gmail.com","+33321555759","http://arras.catholique.fr/notredamedelesperanceenartois",,,"03.21.55.57.59","+33 3 21 55 57 59","03 21 55 57 59","PARISH",
1347,837,"av/84/sacre-coeur","112114","Sacré Coeur","Paroisse",," ",,"+33490863161","http://www.sacrecoeur.paroisse84.fr/",,,"04 90 86 31 61","+33 4 90 86 31 61","04 90 86 31 61","PARISH",
1175,834,"an/49/sainte-bernadette-a-angers","109074","Sainte Bernadette à Angers","Paroisse","Père Denis RICHARD","
















Messes dominicalesDimanche: 9h30 et 11&nbsp;- Samedi: 18 h Messe anticipée&nbsp;-En été, du 1er&nbsp;juillet au dimanche de rentrée
en septembre inclus&nbsp;: messe unique le dimanche à 10h 30 &nbsp;( messe anticipée le samedi à 18 h)

Messes de semaineInformations sur le panneau à l&#39;église","paroisse.ste-bernadette@orange.fr","+33241666201","http://psbangers.fr",,,"02 41 66 62 01","+33 2 41 66 62 01","02 41 66 62 01","PARISH",
1176,834,"an/49/sainte-cecile-de-loire-et-divatte","109076","Sainte Cécile de Loire et Divatte","Paroisse",," ",,"+33240837066",,,,"02 40 83 70 66","+33 2 40 83 70 66","02 40 83 70 66","PARISH",
1177,834,"an/sainte-jeanne-delanoue","ckxg7x","Sainte Jeanne Delanoue","Paroisse",," ",,,,,,,,,"PARISH",
1178,834,"an/49/sainte-marie-de-la-croix","109079","Sainte Marie de la Croix","Paroisse","Christian ALAIN","la paroisse comprend deux églises, une dans le quartier de Belle Beille, l&#39;autre&nbsp;dans le quartier du Lac de Maine","paroisse.saintemarie@laposte.net","+33241482351","http://catholique-angers.cef.fr/sainte-marie-de-la-croix,167",,,"02 41 48 23 51","+33 2 41 48 23 51","02 41 48 23 51","PARISH",
1179,834,"an/49/sainte-marie-des-sources-de-l-evre","109078","Sainte Marie des Sources de l'Evre","Paroisse",,"Chanteloup-les-Bois, Nuaillé, Trémentines, Vezins ",,"+33241625959",,,,"02 41 62 59 59","+33 2 41 62 59 59","02 41 62 59 59","PARISH",
1180,834,"an/49/sainte-therese-en-haute-vallee","109083","Sainte Thérèse en Haute Vallée","Paroisse",,"Permanence d’accueil tous les samedis matins de 10h30 à 12h Salle paroissiale d’Allonnes ","stetherese.allonnes@diocese49.org","+33241520034","http://catholique-angers.cef.fr/Renseignements-sur-la-paroisse,101",,,"02 41 52 00 34","+33 2 41 52 00 34","02 41 52 00 34","PARISH",
1181,834,"an/sainte-claire-entre-mayenne-et-sarthe","qi69et","Sainte-Claire-entre-Mayenne-et-Sarthe","Paroisse","Gérard MARTIN Curé"," ",,"+33241698489","http://catholique-angers.cef.fr/Sainte-Claire-entre-Mayenne-et-Sarthe","http://lh3.googleusercontent.com/l_YMQtT4i0_7zSh12BqlKI-cLL2wBWuQodgpnQNv6kb9c6xz7jGZQhJ1ZVjFDM1GYLLvkqqygh9_xJy3NKCSfW0",,"02 41 69 84 89","+33 2 41 69 84 89","02 41 69 84 89","PARISH",
1182,834,"an/sainte-marie-et-saint-jean-du-lathan","9y3t5l","Sainte-Marie-et-Saint-Jean-du-Lathan","Paroisse","Abbé Maurice SANOU"," ","ste-marie-du-lathan@orange.fr","+33241521028","http://smsjl.fr/",,,"02 41 52 10 28","+33 2 41 52 10 28","02 41 52 10 28","PARISH",
1183,834,"an/ville-d-angers","o8xtai","Ville d'Angers","Secteur",,"
Les horaires sur la ville d&#39;Angers : ",,,"http://egliseinfo.catholique.fr/horaires/ANGERS%20location:49?display=MAPS",,,,,,"PARISH",
1184,835,"ar/62/bienheureux-marcel-callo","110014","Bienheureux Marcel Callo","Paroisse","L'abbé Jean-Marie Loxhay","La Paroisse Bienheureux Marcel CALLO a été promulguée le 13 octobre 2002 par Monseigneur JAEGER. Elle est placée sous le patronage de&nbsp;Marcel CALLO, jeune&nbsp;jociste, mort au camp de Mauthausen le 19 Mars 1945 et béatifié par Jean Paul II le 4 octobre 1987 à Rome.","comhenincarvin@orange.fr","+33951159414","http://arras.catholique.fr/bienheureuxmarcelcallo",,,"09.51.15.94.14","+33 9 51 15 94 14","09 51 15 94 14","PARISH",
1185,835,"ar/62/bienheureux-marcel-callo-en-mines","110011","Bienheureux Marcel Callo en Mines","Paroisse","L'abbé Vincent Blin ( Curé De La Paroisse)"," ","marcel.callo-paroisse@orange.fr","+33321672238","http://arras.catholique.fr/bienheureuxmarcelcalloenmines",,,"03.21.67.22.38","+33 3 21 67 22 38","03 21 67 22 38","PARISH",
1186,835,"ar/62/christ-roi-du-val-de-sensee","110261","Christ Roi du Val de Sensée","Paroisse","L'abbé Sébastien Roussel"," ","p.christroisauveur@laposte.net","+33361475439","http://arras.catholique.fr/christroiduvaldesensee",,,"03.61.47.54.39","+33 3 61 47 54 39","03 61 47 54 39","PARISH",
1187,835,"ar/62/christ-sauveur","110263","Christ Sauveur","Paroisse","L'abbé Sébastien Roussel"," ","p.christsauveur@laposte.net","+33361475439","http://arras.catholique.fr/christsauveur",,,"03.61.47.54.39","+33 3 61 47 54 39","03 61 47 54 39","PARISH",
1188,835,"ar/62/esperance-et-joie-de-plaines-du-bucquoy","110273","Espérance et Joie de Plaines du Bucquoy","Paroisse","L'abbé Ernest Ouedraogo"," ",,"+33321593305","http://arras.catholique.fr/esperanceetjoiedesplainesdebucquoy",,,"03.21.59.33.05","+33 3 21 59 33 05","03 21 59 33 05","PARISH",
1189,835,"ar/62/la-sainte-famille","110264","La Sainte Famille","Paroisse","L'abbé Christian Florczyk"," ","paroissesaintefamille.marck@orange.fr","+33321827127","http://arras.catholique.fr/lastefamille",,,"03.21.82.71.27","+33 3 21 82 71 27","03 21 82 71 27","PARISH",
1190,835,"ar/62/la-sainte-trinite","110377","La Sainte Trinité","Paroisse",,,,"+33321970308","",,,"03 21 97 03 08","+33 3 21 97 03 08","03 21 97 03 08","PARISH",
1191,835,"ar/62/les-quatre-evangelistes-de-therouanne","110312","Les Quatre Évangélistes de Thérouanne","Paroisse","Abbé Jacques TANGOMBE"," ","paroisse.4.evangelistes@orange.fr","+33321957735","http://arras.catholique.fr/lesquatreevangelistestherouanne",,,"03.21.95.77.35","+33 3 21 95 77 35","03 21 95 77 35","PARISH",
1192,835,"ar/62/les-quatre-evangelistes-de-l-artois-sud","110306","Les Quatre Évangélistes de l'Artois Sud","Paroisse","L'abbé Gabriel Berthe"," ","berthe.gabriel@free.fr","+33321732782","http://arras.catholique.fr/lesquatreevangelistesdelartoissud",,,"03.21.73.27.82","+33 3 21 73 27 82","03 21 73 27 82","PARISH",
1193,835,"ar/62/les-quatre-evangelistes-du-ternois","110311","Les Quatre Évangélistes du Ternois","Paroisse","L'abbé Jean-Yves Demany"," ","pernes.paroisse@orange.fr","+33321047050","http://arras.catholique.fr/lesquatresevangelistesduternois","http://lh3.googleusercontent.com/u2B3og8gkw0Jc7gjCiRpsd5OMmhlLgHX63n9UToSuHLrVE9jdxD6UgW9qaNJKzGyndmNkzAVuxpTr3LRpzn5eg",,"03.21.04.70.50","+33 3 21 04 70 50","03 21 04 70 50","PARISH",
1194,835,"ar/62/notre-dame-panetiere","110298","Notre Dame Panetière","Paroisse","L'abbé Bernard Denis","http://paroisse-aire.fr ","isabelle.mouflin@orange.fr","+33321390452","http://arras.catholique.fr/notredamepanetiere",,,"03.21.39.04.52","+33 3 21 39 04 52","03 21 39 04 52","PARISH",
1195,835,"ar/62/notre-dame-de-foy","110262","Notre Dame de Foy","Paroisse","L'abbé Léonce Faucon"," ","paroissenotredamedefoy@wanadoo.fr","+33321946408","http://arras.catholique.fr/notredamedefoy",,,"03.21.94.64.08","+33 3 21 94 64 08","03 21 94 64 08","PARISH",
1196,835,"ar/62/notre-dame-de-pentecote","110275","Notre Dame de Pentecôte","Paroisse","L'abbé Gabriel Berthe"," ","ndapentecote@free.fr","+33321732782","http://arras.catholique.fr/notredamedepentecote",,,"03.21.73.27.82","+33 3 21 73 27 82","03 21 73 27 82","PARISH",
1197,835,"ar/62/notre-dame-de-pitie-du-pays-de-bapaume","110039","Notre Dame de Pitié du Pays de Bapaume","Paroisse","L'abbé Eric Merlier"," ","paroissend.depitie@wanadoo.fr","+33321071337","http://arras.catholique.fr/notredamedepitiedupaysdebapaume",,,"03.21.07.13.37","+33 3 21 07 13 37","03 21 07 13 37","PARISH",
1198,835,"ar/62/notre-dame-de-saint-amour","110023","Notre Dame de Saint Amour","Paroisse","L'abbé Bernard Denis","http://paroisse-aire.fr ","isabelle.mouflin@orange.fr","+33321934227","http://arras.catholique.fr/notredamedestamour",,,"03.21.93.42.27","+33 3 21 93 42 27","03 21 93 42 27","PARISH",
1199,835,"ar/62/notre-dame-de-l-annonciation","110270","Notre Dame de l'Annonciation","Paroisse","L'abbé Bernard Denis","http://paroisse-aire.fr ",,"+33321390452","http://arras.catholique.fr/notredamedelannonciation",,,"03.21.39.04.52","+33 3 21 39 04 52","03 21 39 04 52","PARISH",
1201,835,"ar/62/notre-dame-de-la-clarence-en-auchellois","110015","Notre Dame de la Clarence en Auchellois","Paroisse","L'abbé David Godefroit"," ","ndclarence@laposte.net","+33321256919","http://arras.catholique.fr/notredamedelaclarenceenauchellois",,,"03.21.25.69.19","+33 3 21 25 69 19","03 21 25 69 19","PARISH",
1202,835,"ar/62/notre-dame-des-ardents-en-boulonnais","110471","Notre Dame des Ardents en Boulonnais","Paroisse","L'abbé Jean-Christophe Neveu"," ","jcneveu62@aol.com","+33321916582","http://arras.catholique.fr/notredamedesardentsenboulonnais",,,"03.21.91.65.82","+33 3 21 91 65 82","03 21 91 65 82","PARISH",
1203,835,"ar/62/notre-dame-des-blancs-monts","110003","Notre Dame des Blancs Monts","Paroisse","L'abbé Séverin Biogolo Ngono"," ","ndbm62@gmail.com","+33321510764","http://arras.catholique.fr/notredamedesblancsmonts",,,"03.21.51.07.64","+33 3 21 51 07 64","03 21 51 07 64","PARISH",
